group,mass_bin,T_bin,O2_bin,n
demersal,10^5 g,20.25,18.25,4
demersal,10^5 g,20.25,18.75,5
demersal,10^5 g,20.25,19.25,7
demersal,10^5 g,20.25,20.25,15
demersal,10^5 g,20.25,20.75,4
demersal,10^5 g,20.25,21.25,3
demersal,10^5 g,20.25,22.25,4
demersal,10^5 g,20.25,22.75,36
demersal,10^5 g,20.75,9.75,1
demersal,10^5 g,20.75,13.75,1
demersal,10^5 g,20.75,18.25,1
demersal,10^5 g,20.75,18.75,2
demersal,10^5 g,20.75,19.25,4
demersal,10^5 g,20.75,19.75,3
demersal,10^5 g,20.75,20.25,14
demersal,10^5 g,20.75,20.75,18
demersal,10^5 g,20.75,21.25,2
demersal,10^5 g,20.75,22.25,268
demersal,10^5 g,20.75,22.75,64
demersal,10^5 g,21.25,16.25,1
demersal,10^5 g,21.25,18.25,1
demersal,10^5 g,21.25,19.75,2
demersal,10^5 g,21.25,20.75,35
demersal,10^5 g,21.25,21.25,4
demersal,10^5 g,21.25,22.25,112
demersal,10^5 g,21.25,22.75,4
demersal,10^5 g,21.75,13.75,13
demersal,10^5 g,21.75,14.25,6
demersal,10^5 g,21.75,20.75,2
demersal,10^5 g,21.75,21.25,11
demersal,10^5 g,21.75,21.75,5
demersal,10^5 g,21.75,22.25,15
demersal,10^5 g,22.25,12.25,1
demersal,10^5 g,22.25,13.75,2
demersal,10^5 g,22.25,15.75,10
demersal,10^5 g,22.25,16.25,2
demersal,10^5 g,22.25,20.25,21
demersal,10^5 g,22.25,20.75,17
demersal,10^5 g,22.25,21.25,6
demersal,10^5 g,22.25,21.75,5
demersal,10^5 g,22.25,22.25,15
demersal,10^5 g,22.25,25.25,4
demersal,10^5 g,22.75,13.25,1
demersal,10^5 g,22.75,17.25,2
demersal,10^5 g,22.75,19.25,1
demersal,10^5 g,22.75,20.75,16
demersal,10^5 g,22.75,21.25,4
demersal,10^5 g,22.75,22.25,16
demersal,10^5 g,23.25,9.75,3
demersal,10^5 g,23.25,16.25,2
demersal,10^5 g,23.25,17.25,1
demersal,10^5 g,23.25,17.75,1
demersal,10^5 g,23.25,18.25,1
demersal,10^5 g,23.25,19.25,3
demersal,10^5 g,23.25,20.75,17
demersal,10^5 g,23.25,21.25,9
demersal,10^5 g,23.25,21.75,1
demersal,10^5 g,23.25,22.25,22
demersal,10^5 g,23.25,22.75,27
demersal,10^5 g,23.75,11.25,1
demersal,10^5 g,23.75,16.25,11
demersal,10^5 g,23.75,16.75,7
demersal,10^5 g,23.75,17.75,2
demersal,10^5 g,23.75,18.25,3
demersal,10^5 g,23.75,18.75,2
demersal,10^5 g,23.75,19.75,1
demersal,10^5 g,23.75,20.25,3
demersal,10^5 g,23.75,20.75,1
demersal,10^5 g,23.75,22.25,39
demersal,10^5 g,23.75,22.75,30
demersal,10^5 g,24.25,10.25,4
demersal,10^5 g,24.25,10.75,2
demersal,10^5 g,24.25,16.75,1
demersal,10^5 g,24.25,17.25,9
demersal,10^5 g,24.25,17.75,5
demersal,10^5 g,24.25,18.25,3
demersal,10^5 g,24.25,18.75,1
demersal,10^5 g,24.25,19.25,3
demersal,10^5 g,24.25,19.75,1
demersal,10^5 g,24.25,20.25,6
demersal,10^5 g,24.25,21.25,19
demersal,10^5 g,24.25,21.75,6
demersal,10^5 g,24.75,10.75,1
demersal,10^5 g,24.75,11.25,1
demersal,10^5 g,24.75,11.75,1
demersal,10^5 g,24.75,14.25,1
demersal,10^5 g,24.75,15.75,1
demersal,10^5 g,24.75,16.25,2
demersal,10^5 g,24.75,16.75,4
demersal,10^5 g,24.75,17.75,3
demersal,10^5 g,24.75,18.25,2
demersal,10^5 g,24.75,18.75,15
demersal,10^5 g,24.75,19.25,4
demersal,10^5 g,24.75,19.75,10
demersal,10^5 g,24.75,20.25,10
demersal,10^5 g,24.75,20.75,3625
demersal,10^5 g,24.75,21.25,11
demersal,10^5 g,24.75,21.75,7
demersal,10^5 g,25.25,9.25,2
demersal,10^5 g,25.25,16.75,4
demersal,10^5 g,25.25,17.75,1
demersal,10^5 g,25.25,18.75,2
demersal,10^5 g,25.25,19.25,3
demersal,10^5 g,25.25,19.75,5
demersal,10^5 g,25.25,20.25,1
demersal,10^5 g,25.25,20.75,2009
demersal,10^5 g,25.25,21.25,17
demersal,10^5 g,25.25,21.75,18
demersal,10^5 g,25.75,11.25,3
demersal,10^5 g,25.75,13.25,1
demersal,10^5 g,25.75,14.25,1
demersal,10^5 g,25.75,15.25,2
demersal,10^5 g,25.75,16.25,1
demersal,10^5 g,25.75,17.25,1
demersal,10^5 g,25.75,17.75,2
demersal,10^5 g,25.75,18.25,1
demersal,10^5 g,25.75,19.25,1
demersal,10^5 g,25.75,19.75,2
demersal,10^5 g,25.75,20.25,4
demersal,10^5 g,25.75,20.75,10
demersal,10^5 g,25.75,21.25,4
demersal,10^5 g,25.75,21.75,4
demersal,10^5 g,25.75,22.25,1
demersal,10^5 g,26.25,13.75,2
demersal,10^5 g,26.25,14.75,2
demersal,10^5 g,26.25,15.75,5
demersal,10^5 g,26.25,16.25,4
demersal,10^5 g,26.25,16.75,3
demersal,10^5 g,26.25,17.25,2
demersal,10^5 g,26.25,18.25,4
demersal,10^5 g,26.25,20.25,7
demersal,10^5 g,26.25,20.75,32
demersal,10^5 g,26.25,21.25,49
demersal,10^5 g,26.25,21.75,4
demersal,10^5 g,26.25,22.25,2
demersal,10^5 g,26.75,11.25,1
demersal,10^5 g,26.75,12.25,4
demersal,10^5 g,26.75,12.75,3
demersal,10^5 g,26.75,14.75,2
demersal,10^5 g,26.75,15.75,1
demersal,10^5 g,26.75,16.75,3
demersal,10^5 g,26.75,17.25,3
demersal,10^5 g,26.75,17.75,7
demersal,10^5 g,26.75,18.25,1
demersal,10^5 g,26.75,18.75,1
demersal,10^5 g,26.75,19.75,1
demersal,10^5 g,26.75,20.25,4
demersal,10^5 g,26.75,20.75,23
demersal,10^5 g,26.75,21.25,250
demersal,10^5 g,26.75,21.75,2
demersal,10^5 g,27.25,10.25,3
demersal,10^5 g,27.25,10.75,1
demersal,10^5 g,27.25,13.25,1
demersal,10^5 g,27.25,13.75,9
demersal,10^5 g,27.25,15.25,2
demersal,10^5 g,27.25,15.75,1
demersal,10^5 g,27.25,16.25,4
demersal,10^5 g,27.25,16.75,1
demersal,10^5 g,27.25,17.25,3
demersal,10^5 g,27.25,17.75,10
demersal,10^5 g,27.25,18.25,2
demersal,10^5 g,27.25,18.75,7
demersal,10^5 g,27.25,19.25,10
demersal,10^5 g,27.25,19.75,7
demersal,10^5 g,27.25,20.25,1
demersal,10^5 g,27.25,20.75,9
demersal,10^5 g,27.25,21.25,155
demersal,10^5 g,27.25,21.75,32
demersal,10^5 g,27.75,12.75,2
demersal,10^5 g,27.75,14.25,2
demersal,10^5 g,27.75,16.25,2
demersal,10^5 g,27.75,16.75,2
demersal,10^5 g,27.75,17.75,3
demersal,10^5 g,27.75,18.25,11
demersal,10^5 g,27.75,19.25,2
demersal,10^5 g,27.75,19.75,67
demersal,10^5 g,27.75,20.25,17
demersal,10^5 g,27.75,20.75,34
demersal,10^5 g,27.75,21.25,11
demersal,10^5 g,27.75,21.75,242
demersal,10^5 g,28.25,17.25,1
demersal,10^5 g,28.25,18.25,2
demersal,10^5 g,28.25,18.75,1
demersal,10^5 g,28.25,20.25,18
demersal,10^5 g,28.25,20.75,2
demersal,10^5 g,28.25,21.25,19
demersal,10^5 g,28.25,21.75,20
demersal,10^5 g,28.25,22.25,2
demersal,10^5 g,28.75,18.25,2
demersal,10^5 g,28.75,20.75,3
demersal,10^5 g,28.75,21.75,20
demersal,10^5 g,29.25,21.25,4
demersal,10^5 g,29.25,21.75,6
demersal,10^6 g,0.25,17.25,2
demersal,10^6 g,0.25,18.25,8
demersal,10^6 g,0.25,18.75,18
demersal,10^6 g,0.25,19.25,5
demersal,10^6 g,0.25,19.75,4
demersal,10^6 g,0.25,20.25,2
demersal,10^6 g,0.75,17.25,3
demersal,10^6 g,0.75,17.75,16
demersal,10^6 g,0.75,18.25,8
demersal,10^6 g,0.75,18.75,7
demersal,10^6 g,0.75,19.25,3
demersal,10^6 g,0.75,19.75,1
demersal,10^6 g,0.75,20.25,5
demersal,10^6 g,0.75,20.75,2
demersal,10^6 g,1.25,17.25,1
demersal,10^6 g,1.25,17.75,9
demersal,10^6 g,1.25,19.25,2
demersal,10^6 g,1.25,19.75,6
demersal,10^6 g,1.25,20.25,3
demersal,10^6 g,1.25,20.75,2
demersal,10^6 g,1.25,22.75,1
demersal,10^6 g,1.75,17.25,2
demersal,10^6 g,1.75,17.75,2
demersal,10^6 g,1.75,18.25,3
demersal,10^6 g,1.75,18.75,2
demersal,10^6 g,1.75,19.25,1
demersal,10^6 g,1.75,19.75,4
demersal,10^6 g,1.75,20.25,1
demersal,10^6 g,1.75,20.75,5
demersal,10^6 g,2.25,15.25,2
demersal,10^6 g,2.25,16.75,1
demersal,10^6 g,2.25,17.25,1
demersal,10^6 g,2.25,17.75,1
demersal,10^6 g,2.25,19.25,2
demersal,10^6 g,2.25,19.75,12
demersal,10^6 g,2.25,20.25,21
demersal,10^6 g,2.25,20.75,2
demersal,10^6 g,2.25,21.25,1
demersal,10^6 g,2.75,14.25,1
demersal,10^6 g,2.75,16.25,2
demersal,10^6 g,2.75,18.25,1
demersal,10^6 g,2.75,18.75,3
demersal,10^6 g,2.75,19.25,5
demersal,10^6 g,2.75,19.75,1
demersal,10^6 g,2.75,20.25,15
demersal,10^6 g,2.75,20.75,9
demersal,10^6 g,3.25,15.75,15
demersal,10^6 g,3.25,16.25,9
demersal,10^6 g,3.25,16.75,4
demersal,10^6 g,3.25,17.75,7
demersal,10^6 g,3.25,18.25,3
demersal,10^6 g,3.25,18.75,4
demersal,10^6 g,3.25,19.25,22
demersal,10^6 g,3.25,19.75,15
demersal,10^6 g,3.25,20.25,8
demersal,10^6 g,3.25,20.75,7
demersal,10^6 g,3.25,21.25,2
demersal,10^6 g,3.25,21.75,1
demersal,10^6 g,3.75,11.25,1
demersal,10^6 g,3.75,13.25,1
demersal,10^6 g,3.75,13.75,1
demersal,10^6 g,3.75,15.25,1
demersal,10^6 g,3.75,17.75,3
demersal,10^6 g,3.75,19.25,19
demersal,10^6 g,3.75,19.75,5
demersal,10^6 g,3.75,20.25,1
demersal,10^6 g,3.75,20.75,5
demersal,10^6 g,3.75,21.25,3
demersal,10^6 g,3.75,21.75,1
demersal,10^6 g,4.25,12.25,2
demersal,10^6 g,4.25,13.75,1
demersal,10^6 g,4.25,14.75,4
demersal,10^6 g,4.25,17.75,1
demersal,10^6 g,4.25,18.25,1
demersal,10^6 g,4.25,19.75,1
demersal,10^6 g,4.25,20.25,2
demersal,10^6 g,4.25,20.75,5
demersal,10^6 g,4.25,21.25,2
demersal,10^6 g,4.75,12.25,1
demersal,10^6 g,4.75,15.25,2
demersal,10^6 g,4.75,18.75,1
demersal,10^6 g,4.75,20.25,5
demersal,10^6 g,4.75,20.75,8
demersal,10^6 g,4.75,21.25,4
demersal,10^6 g,4.75,21.75,2
demersal,10^6 g,5.25,8.75,1
demersal,10^6 g,5.25,10.75,3
demersal,10^6 g,5.25,11.25,1
demersal,10^6 g,5.25,15.25,1
demersal,10^6 g,5.25,16.75,2
demersal,10^6 g,5.25,18.75,1
demersal,10^6 g,5.25,19.25,1
demersal,10^6 g,5.25,20.25,25
demersal,10^6 g,5.25,20.75,13
demersal,10^6 g,5.25,21.25,1
demersal,10^6 g,5.25,22.25,1
demersal,10^6 g,5.75,13.75,1
demersal,10^6 g,5.75,14.25,2
demersal,10^6 g,5.75,14.75,1
demersal,10^6 g,5.75,17.75,1
demersal,10^6 g,5.75,19.25,1
demersal,10^6 g,5.75,20.25,8
demersal,10^6 g,5.75,20.75,19
demersal,10^6 g,5.75,21.25,36
demersal,10^6 g,5.75,21.75,1
demersal,10^6 g,6.25,6.75,1
demersal,10^6 g,6.25,12.25,2
demersal,10^6 g,6.25,14.25,4
demersal,10^6 g,6.25,17.25,1
demersal,10^6 g,6.25,17.75,6
demersal,10^6 g,6.25,18.25,1
demersal,10^6 g,6.25,18.75,1
demersal,10^6 g,6.25,19.25,2
demersal,10^6 g,6.25,19.75,1
demersal,10^6 g,6.25,20.25,5
demersal,10^6 g,6.25,20.75,19
demersal,10^6 g,6.25,21.25,36
demersal,10^6 g,6.25,22.25,2
demersal,10^6 g,6.75,15.25,2
demersal,10^6 g,6.75,16.25,1
demersal,10^6 g,6.75,17.25,2
demersal,10^6 g,6.75,17.75,3
demersal,10^6 g,6.75,18.25,3
demersal,10^6 g,6.75,19.25,2
demersal,10^6 g,6.75,19.75,1
demersal,10^6 g,6.75,20.25,6
demersal,10^6 g,6.75,20.75,9
demersal,10^6 g,6.75,21.25,36
demersal,10^6 g,6.75,21.75,1
demersal,10^6 g,6.75,22.25,14
demersal,10^6 g,7.25,15.25,1
demersal,10^6 g,7.25,16.25,10
demersal,10^6 g,7.25,17.25,6
demersal,10^6 g,7.25,17.75,3
demersal,10^6 g,7.25,19.25,3
demersal,10^6 g,7.25,19.75,19
demersal,10^6 g,7.25,20.25,13
demersal,10^6 g,7.25,20.75,50
demersal,10^6 g,7.25,21.25,64
demersal,10^6 g,7.25,21.75,11
demersal,10^6 g,7.75,14.75,3
demersal,10^6 g,7.75,17.25,1
demersal,10^6 g,7.75,17.75,2
demersal,10^6 g,7.75,18.25,1
demersal,10^6 g,7.75,19.75,6
demersal,10^6 g,7.75,20.25,47
demersal,10^6 g,7.75,20.75,2
demersal,10^6 g,7.75,21.25,191
demersal,10^6 g,7.75,21.75,10
demersal,10^6 g,8.25,15.75,2
demersal,10^6 g,8.25,16.25,1
demersal,10^6 g,8.25,16.75,4
demersal,10^6 g,8.25,17.25,1
demersal,10^6 g,8.25,17.75,2
demersal,10^6 g,8.25,20.25,9
demersal,10^6 g,8.25,20.75,16
demersal,10^6 g,8.25,21.25,89
demersal,10^6 g,8.25,21.75,5
demersal,10^6 g,8.75,6.75,1
demersal,10^6 g,8.75,14.25,1
demersal,10^6 g,8.75,14.75,1
demersal,10^6 g,8.75,17.25,11
demersal,10^6 g,8.75,17.75,2
demersal,10^6 g,8.75,18.25,1
demersal,10^6 g,8.75,19.25,1
demersal,10^6 g,8.75,19.75,3
demersal,10^6 g,8.75,20.25,3
demersal,10^6 g,8.75,20.75,1
demersal,10^6 g,8.75,21.25,2
demersal,10^6 g,8.75,21.75,14
demersal,10^6 g,9.25,16.75,2
demersal,10^6 g,9.25,17.25,7
demersal,10^6 g,9.25,20.25,1
demersal,10^6 g,9.25,20.75,2
demersal,10^6 g,9.25,21.25,1
demersal,10^6 g,9.25,21.75,2
demersal,10^6 g,9.25,22.25,2
demersal,10^6 g,9.75,3.25,1
demersal,10^6 g,9.75,4.25,1
demersal,10^6 g,9.75,15.75,2
demersal,10^6 g,9.75,16.25,1
demersal,10^6 g,9.75,17.25,1
demersal,10^6 g,9.75,17.75,2
demersal,10^6 g,9.75,19.25,1
demersal,10^6 g,9.75,19.75,22
demersal,10^6 g,9.75,20.25,3
demersal,10^6 g,9.75,20.75,2
demersal,10^6 g,9.75,21.25,3
demersal,10^6 g,10.25,2.25,1
demersal,10^6 g,10.25,15.75,1
demersal,10^6 g,10.25,17.75,3
demersal,10^6 g,10.25,19.75,93
demersal,10^6 g,10.25,20.25,45
demersal,10^6 g,10.25,20.75,6
demersal,10^6 g,10.25,21.75,1
demersal,10^6 g,10.75,15.75,1
demersal,10^6 g,10.75,18.25,1
demersal,10^6 g,10.75,19.75,20
demersal,10^6 g,10.75,20.25,66
demersal,10^6 g,10.75,21.25,10
demersal,10^6 g,10.75,21.75,1
demersal,10^6 g,11.25,15.25,1
demersal,10^6 g,11.25,16.25,1
demersal,10^6 g,11.25,17.25,1
demersal,10^6 g,11.25,18.75,2
demersal,10^6 g,11.25,21.25,1
demersal,10^6 g,11.75,4.25,1
demersal,10^6 g,11.75,18.25,1
demersal,10^6 g,11.75,21.75,23
demersal,10^6 g,12.75,18.75,1
demersal,10^6 g,12.75,22.25,23
demersal,10^6 g,13.25,19.25,1
demersal,10^6 g,13.25,22.25,1
demersal,10^6 g,13.75,15.75,1
demersal,10^6 g,13.75,18.75,1
demersal,10^6 g,13.75,19.75,3
demersal,10^6 g,13.75,22.25,5
demersal,10^6 g,14.25,16.75,1
demersal,10^6 g,14.25,17.75,1
demersal,10^6 g,14.25,19.75,4
demersal,10^6 g,14.25,20.25,1
demersal,10^6 g,14.75,20.25,3
demersal,10^6 g,14.75,20.75,3
demersal,10^6 g,14.75,21.25,9
demersal,10^6 g,14.75,21.75,4
demersal,10^6 g,15.25,18.75,2
demersal,10^6 g,15.25,20.25,2
demersal,10^6 g,15.25,21.25,1
demersal,10^6 g,15.25,21.75,2
demersal,10^6 g,15.25,22.25,8
demersal,10^6 g,15.75,9.75,1
demersal,10^6 g,15.75,15.25,1
demersal,10^6 g,15.75,15.75,1
demersal,10^6 g,15.75,17.75,1
demersal,10^6 g,15.75,20.25,1
demersal,10^6 g,16.25,15.75,2
demersal,10^6 g,16.25,16.25,2
demersal,10^6 g,16.25,20.25,2
demersal,10^6 g,16.25,20.75,1
demersal,10^6 g,16.25,21.25,7
demersal,10^6 g,16.25,22.25,1
demersal,10^6 g,16.25,22.75,7
demersal,10^6 g,16.75,16.25,6
demersal,10^6 g,16.75,16.75,4
demersal,10^6 g,16.75,17.25,2
demersal,10^6 g,16.75,20.25,9
demersal,10^6 g,16.75,20.75,3
demersal,10^6 g,16.75,21.25,2
demersal,10^6 g,16.75,22.75,1
demersal,10^6 g,17.25,16.25,1
demersal,10^6 g,17.25,17.25,1
demersal,10^6 g,17.25,19.25,1
demersal,10^6 g,17.25,19.75,6
demersal,10^6 g,17.25,20.25,5
demersal,10^6 g,17.25,20.75,12
demersal,10^6 g,17.25,21.25,10
demersal,10^6 g,17.75,10.25,1
demersal,10^6 g,17.75,16.75,1
demersal,10^6 g,17.75,20.25,12
demersal,10^6 g,17.75,20.75,11
demersal,10^6 g,17.75,21.25,12
demersal,10^6 g,17.75,21.75,7
demersal,10^6 g,18.25,20.75,6
demersal,10^6 g,18.25,21.25,6
demersal,10^6 g,18.25,21.75,6
demersal,10^6 g,18.25,22.25,5
demersal,10^6 g,18.75,17.75,2
demersal,10^6 g,18.75,21.25,14
demersal,10^6 g,18.75,21.75,5
demersal,10^6 g,18.75,22.25,1
demersal,10^6 g,19.25,21.25,4
demersal,10^6 g,19.25,22.25,5
demersal,10^6 g,19.75,18.25,1
demersal,10^6 g,19.75,22.25,4
demersal,10^6 g,19.75,22.75,4
demersal,10^6 g,20.25,19.75,1
demersal,10^6 g,20.25,20.25,1
demersal,10^6 g,20.25,22.75,4
demersal,10^6 g,20.75,20.25,3
demersal,10^6 g,20.75,20.75,2
demersal,10^6 g,20.75,22.25,20
demersal,10^6 g,20.75,22.75,2
demersal,10^6 g,21.25,17.25,1
demersal,10^6 g,21.25,19.75,1
demersal,10^6 g,21.25,20.75,3
demersal,10^6 g,21.25,21.25,2
demersal,10^6 g,21.25,22.25,18
demersal,10^6 g,21.25,22.75,2
demersal,10^6 g,21.75,20.75,2
demersal,10^6 g,21.75,21.25,1
demersal,10^6 g,21.75,22.25,4
demersal,10^6 g,22.25,21.25,1
demersal,10^6 g,22.25,22.25,1
demersal,10^6 g,22.75,21.25,1
demersal,10^6 g,22.75,22.25,4
demersal,10^6 g,23.25,21.25,1
demersal,10^6 g,23.25,22.25,6
demersal,10^6 g,23.25,22.75,7
demersal,10^6 g,23.75,16.75,1
demersal,10^6 g,23.75,20.75,2
demersal,10^6 g,23.75,22.25,2
demersal,10^6 g,23.75,22.75,6
demersal,10^6 g,24.25,19.75,1
demersal,10^6 g,24.25,21.25,1
demersal,10^6 g,25.25,18.25,1
demersal,10^6 g,25.25,19.75,1
demersal,10^6 g,25.25,21.75,1
demersal,10^6 g,25.75,21.75,1
demersal,10^6 g,26.25,16.25,1
demersal,10^6 g,26.75,17.75,1
demersal,10^6 g,27.25,13.75,1
demersal,10^6 g,27.25,17.75,4
demersal,10^6 g,27.25,19.25,2
demersal,10^6 g,27.25,19.75,1
demersal,10^6 g,27.25,21.25,11
demersal,10^6 g,27.75,18.25,1
demersal,10^6 g,27.75,19.75,1
demersal,10^6 g,27.75,21.25,8
demersal,10^6 g,28.25,18.25,2
demersal,10^6 g,28.25,20.25,1
demersal,10^7 g,24.25,21.75,4
demersal,10^7 g,24.75,18.75,1
demersal,10^7 g,24.75,19.75,1
demersal,10^7 g,25.25,21.75,2
demersal,10^7 g,25.75,20.75,4
demersal,10^7 g,26.25,21.25,4
demersal,10^7 g,26.75,20.75,1
demersal,10^7 g,26.75,21.75,2
demersal,10^7 g,27.25,17.75,1
demersal,10^7 g,27.25,21.25,16
demersal,10^7 g,27.75,19.25,1
demersal,10^7 g,27.75,19.75,1
demersal,10^7 g,27.75,21.25,3
demersal,10^7 g,27.75,21.75,1
demersal,10^7 g,28.25,18.25,1
demersal,10^7 g,28.25,20.75,13
demersal,10^7 g,28.25,21.25,1
demersal,10^7 g,29.25,21.75,5
epipelagic,10^-2 g,1.25,10.25,1
epipelagic,10^-2 g,1.75,9.75,1
epipelagic,10^-2 g,2.75,4.25,3
epipelagic,10^-2 g,2.75,6.75,2
epipelagic,10^-2 g,2.75,7.25,1
epipelagic,10^-2 g,2.75,8.75,1
epipelagic,10^-2 g,2.75,9.25,1
epipelagic,10^-2 g,3.25,6.25,1
epipelagic,10^-2 g,3.25,6.75,1
epipelagic,10^-2 g,3.75,5.75,4
epipelagic,10^-2 g,3.75,6.25,4
epipelagic,10^-2 g,3.75,6.75,3
epipelagic,10^-2 g,3.75,7.25,1
epipelagic,10^-2 g,3.75,7.75,2
epipelagic,10^-2 g,3.75,11.25,1
epipelagic,10^-2 g,4.25,5.75,5
epipelagic,10^-2 g,4.25,6.75,4
epipelagic,10^-2 g,4.75,5.75,7
epipelagic,10^-2 g,4.75,6.75,5
epipelagic,10^-2 g,4.75,7.25,2
epipelagic,10^-2 g,4.75,8.75,1
epipelagic,10^-2 g,4.75,9.25,1
epipelagic,10^-2 g,5.25,5.75,5
epipelagic,10^-2 g,5.25,7.75,1
epipelagic,10^-2 g,5.75,5.25,2
epipelagic,10^-2 g,6.25,4.75,1
epipelagic,10^-2 g,6.25,7.25,1
epipelagic,10^-2 g,6.75,3.75,1
epipelagic,10^-2 g,6.75,4.25,3
epipelagic,10^-2 g,6.75,4.75,2
epipelagic,10^-2 g,6.75,8.75,1
epipelagic,10^-2 g,6.75,10.75,1
epipelagic,10^-2 g,7.25,2.75,1
epipelagic,10^-2 g,7.25,3.75,5
epipelagic,10^-2 g,7.25,5.75,1
epipelagic,10^-2 g,7.75,3.25,1
epipelagic,10^-2 g,7.75,3.75,2
epipelagic,10^-2 g,7.75,7.25,1
epipelagic,10^-2 g,7.75,13.25,1
epipelagic,10^-2 g,8.25,3.25,8
epipelagic,10^-2 g,8.25,4.75,2
epipelagic,10^-2 g,8.25,5.25,1
epipelagic,10^-2 g,8.25,6.75,1
epipelagic,10^-2 g,8.25,7.75,1
epipelagic,10^-2 g,8.25,9.25,1
epipelagic,10^-2 g,8.75,3.75,1
epipelagic,10^-2 g,8.75,4.75,1
epipelagic,10^-2 g,9.75,3.25,1
epipelagic,10^-2 g,9.75,4.25,2
epipelagic,10^-2 g,9.75,4.75,1
epipelagic,10^-2 g,10.25,5.25,1
epipelagic,10^-2 g,10.25,5.75,1
epipelagic,10^-2 g,10.75,6.25,2
epipelagic,10^-2 g,10.75,8.25,1
epipelagic,10^-2 g,11.25,4.75,3
epipelagic,10^-2 g,11.25,5.25,1
epipelagic,10^-2 g,11.25,7.75,2
epipelagic,10^-2 g,11.75,6.25,1
epipelagic,10^-2 g,11.75,10.25,1
epipelagic,10^-2 g,11.75,11.25,1
epipelagic,10^-2 g,12.25,5.75,1
epipelagic,10^-2 g,12.25,6.75,1
epipelagic,10^-2 g,12.75,12.75,1
epipelagic,10^-2 g,13.75,9.75,1
epipelagic,10^-2 g,13.75,15.25,2
epipelagic,10^-2 g,14.25,10.25,1
epipelagic,10^-2 g,14.25,12.75,1
epipelagic,10^-2 g,14.75,5.75,1
epipelagic,10^-2 g,14.75,9.75,4
epipelagic,10^-2 g,15.25,10.75,1
epipelagic,10^-2 g,15.25,13.75,1
epipelagic,10^-2 g,15.25,14.75,1
epipelagic,10^-2 g,15.75,12.75,1
epipelagic,10^-2 g,16.25,12.25,1
epipelagic,10^-2 g,17.75,11.75,1
epipelagic,10^-2 g,17.75,12.25,1
epipelagic,10^-2 g,18.25,12.75,2
epipelagic,10^-2 g,19.25,13.25,1
epipelagic,10^-2 g,21.25,20.75,1
epipelagic,10^-2 g,21.75,15.25,1
epipelagic,10^-2 g,21.75,17.25,1
epipelagic,10^-2 g,22.75,10.25,1
epipelagic,10^-2 g,23.25,11.75,2
epipelagic,10^-2 g,23.25,14.75,1
epipelagic,10^-2 g,23.25,17.25,1
epipelagic,10^-2 g,23.25,17.75,1
epipelagic,10^-2 g,23.25,20.75,1
epipelagic,10^-2 g,23.75,17.75,1
epipelagic,10^-2 g,24.25,14.75,1
epipelagic,10^-2 g,24.25,21.75,1
epipelagic,10^-2 g,24.75,15.75,1
epipelagic,10^-2 g,24.75,16.25,1
epipelagic,10^-2 g,24.75,16.75,1
epipelagic,10^-2 g,24.75,19.25,1
epipelagic,10^-2 g,24.75,21.25,1
epipelagic,10^-2 g,25.25,17.25,1
epipelagic,10^-2 g,25.25,18.25,1
epipelagic,10^-2 g,25.25,21.25,2
epipelagic,10^-2 g,25.75,18.25,1
epipelagic,10^-2 g,25.75,19.25,2
epipelagic,10^-2 g,26.25,18.75,1
epipelagic,10^-2 g,26.25,19.25,2
epipelagic,10^-2 g,26.25,19.75,2
epipelagic,10^-2 g,26.25,21.25,1
epipelagic,10^-2 g,26.25,21.75,1
epipelagic,10^-2 g,26.75,17.25,1
epipelagic,10^-2 g,26.75,19.25,4
epipelagic,10^-2 g,26.75,20.25,1
epipelagic,10^-2 g,27.25,20.25,3
epipelagic,10^-2 g,28.25,18.75,1
epipelagic,10^-2 g,28.25,21.25,1
epipelagic,10^-2 g,28.75,21.75,1
epipelagic,10^-1 g,2.75,11.25,1
epipelagic,10^-1 g,3.25,8.75,1
epipelagic,10^-1 g,3.25,16.25,1
epipelagic,10^-1 g,3.75,11.75,1
epipelagic,10^-1 g,3.75,16.75,1
epipelagic,10^-1 g,3.75,17.25,2
epipelagic,10^-1 g,7.25,2.75,1
epipelagic,10^-1 g,7.25,6.25,1
epipelagic,10^-1 g,8.25,6.75,1
epipelagic,10^-1 g,9.25,16.75,1
epipelagic,10^-1 g,9.75,1.75,1
epipelagic,10^-1 g,9.75,16.25,1
epipelagic,10^-1 g,10.25,5.25,1
epipelagic,10^-1 g,10.25,5.75,2
epipelagic,10^-1 g,10.75,2.25,1
epipelagic,10^-1 g,10.75,6.25,2
epipelagic,10^-1 g,11.25,7.25,1
epipelagic,10^-1 g,11.75,6.25,1
epipelagic,10^-1 g,11.75,13.25,1
epipelagic,10^-1 g,13.75,14.75,1
epipelagic,10^-1 g,14.25,0.75,1
epipelagic,10^-1 g,14.25,15.75,1
epipelagic,10^-1 g,14.75,0.75,1
epipelagic,10^-1 g,14.75,6.25,1
epipelagic,10^-1 g,14.75,18.75,1
epipelagic,10^-1 g,15.25,6.25,1
epipelagic,10^-1 g,15.25,8.75,1
epipelagic,10^-1 g,15.25,19.75,1
epipelagic,10^-1 g,15.75,9.75,1
epipelagic,10^-1 g,16.75,15.75,1
epipelagic,10^-1 g,17.25,10.75,2
epipelagic,10^-1 g,17.75,18.25,1
epipelagic,10^-1 g,18.25,1.25,1
